ybs1_id,year,borough,stname,street_name_direction,street_name_direction_affix_type,street_name_stem,street_name_type,street_name_type_affix_type,street_name_stem_nysiis
1897,1880,1,w 184 st,west,prefix,184,st,suffix,184
1898,1880,1,w 185 st,west,prefix,185,st,suffix,185
1900,1880,1,w 19 st,west,prefix,19,st,suffix,19
1901,1880,1,w 20 st,west,prefix,20,st,suffix,20
1902,1880,1,w 204 st,west,prefix,204,st,suffix,204
1903,1880,1,w 207 st,west,prefix,207,st,suffix,207
1904,1880,1,w 208 st,west,prefix,208,st,suffix,208
1905,1880,1,w 209 st,west,prefix,209,st,suffix,209
1906,1880,1,w 21 st,west,prefix,21,st,suffix,21
1907,1880,1,w 210 st,west,prefix,210,st,suffix,210
1908,1880,1,w 211 st,west,prefix,211,st,suffix,211
1909,1880,1,w 212 st,west,prefix,212,st,suffix,212
1910,1880,1,w 213 st,west,prefix,213,st,suffix,213
1911,1880,1,w 214 st,west,prefix,214,st,suffix,214
1912,1880,1,w 215 st,west,prefix,215,st,suffix,215
1913,1880,1,w 216 st,west,prefix,216,st,suffix,216
1914,1880,1,w 218 st,west,prefix,218,st,suffix,218
1915,1880,1,w 219 st,west,prefix,219,st,suffix,219
1916,1880,1,w 22 st,west,prefix,22,st,suffix,22
1918,1880,1,w 23 st,west,prefix,23,st,suffix,23
1919,1880,1,w 24 st,west,prefix,24,st,suffix,24
1920,1880,1,w 25 st,west,prefix,25,st,suffix,25
1921,1880,1,w 26 st,west,prefix,26,st,suffix,26
1922,1880,1,w 27 st,west,prefix,27,st,suffix,27
1923,1880,1,w 28 st,west,prefix,28,st,suffix,28
1924,1880,1,w 29 st,west,prefix,29,st,suffix,29
1925,1880,1,w 3 st,west,prefix,3,st,suffix,3
1926,1880,1,w 30 st,west,prefix,30,st,suffix,30
1927,1880,1,w 31 st,west,prefix,31,st,suffix,31
1928,1880,1,w 32 st,west,prefix,32,st,suffix,32
1929,1880,1,w 33 st,west,prefix,33,st,suffix,33
1930,1880,1,w 34 st,west,prefix,34,st,suffix,34
1931,1880,1,w 35 st,west,prefix,35,st,suffix,35
1932,1880,1,w 36 st,west,prefix,36,st,suffix,36
1933,1880,1,w 37 st,west,prefix,37,st,suffix,37
1934,1880,1,w 38 st,west,prefix,38,st,suffix,38
1935,1880,1,w 39 st,west,prefix,39,st,suffix,39
1936,1880,1,w 4 st,west,prefix,4,st,suffix,4
1937,1880,1,w 40 st,west,prefix,40,st,suffix,40
1938,1880,1,w 41 st,west,prefix,41,st,suffix,41
1939,1880,1,w 42 st,west,prefix,42,st,suffix,42
1940,1880,1,w 43 st,west,prefix,43,st,suffix,43
1941,1880,1,w 44 st,west,prefix,44,st,suffix,44
1942,1880,1,w 45 st,west,prefix,45,st,suffix,45
1943,1880,1,w 46 st,west,prefix,46,st,suffix,46
1944,1880,1,w 47 st,west,prefix,47,st,suffix,47
1945,1880,1,w 48 st,west,prefix,48,st,suffix,48
1946,1880,1,w 49 st,west,prefix,49,st,suffix,49
1947,1880,1,w 50 st,west,prefix,50,st,suffix,50
1948,1880,1,w 51 st,west,prefix,51,st,suffix,51
1949,1880,1,w 52 st,west,prefix,52,st,suffix,52
1950,1880,1,w 53 st,west,prefix,53,st,suffix,53
1951,1880,1,w 54 st,west,prefix,54,st,suffix,54
1952,1880,1,w 55 st,west,prefix,55,st,suffix,55
1953,1880,1,w 56 st,west,prefix,56,st,suffix,56
1954,1880,1,w 57 st,west,prefix,57,st,suffix,57
1955,1880,1,w 58 st,west,prefix,58,st,suffix,58
1956,1880,1,w 59 st,west,prefix,59,st,suffix,59
1957,1880,1,w 60 st,west,prefix,60,st,suffix,60
1958,1880,1,w 61 st,west,prefix,61,st,suffix,61
1959,1880,1,w 62 st,west,prefix,62,st,suffix,62
1960,1880,1,w 63 st,west,prefix,63,st,suffix,63
1961,1880,1,w 64 st,west,prefix,64,st,suffix,64
1962,1880,1,w 65 st,west,prefix,65,st,suffix,65
1963,1880,1,w 66 st,west,prefix,66,st,suffix,66
1964,1880,1,w 67 st,west,prefix,67,st,suffix,67
1965,1880,1,w 68 st,west,prefix,68,st,suffix,68
1966,1880,1,w 69 st,west,prefix,69,st,suffix,69
1967,1880,1,w 70 st,west,prefix,70,st,suffix,70
1968,1880,1,w 71 st,west,prefix,71,st,suffix,71
1969,1880,1,w 72 st,west,prefix,72,st,suffix,72
1970,1880,1,w 73 st,west,prefix,73,st,suffix,73
1971,1880,1,w 74 st,west,prefix,74,st,suffix,74
1972,1880,1,w 75 st,west,prefix,75,st,suffix,75
1973,1880,1,w 76 st,west,prefix,76,st,suffix,76
1974,1880,1,w 77 st,west,prefix,77,st,suffix,77
1975,1880,1,w 78 st,west,prefix,78,st,suffix,78
1976,1880,1,w 79 st,west,prefix,79,st,suffix,79
1977,1880,1,w 8 st,west,prefix,8,st,suffix,8
1978,1880,1,w 80 st,west,prefix,80,st,suffix,80
1979,1880,1,w 81 st,west,prefix,81,st,suffix,81
1980,1880,1,w 82 st,west,prefix,82,st,suffix,82
1981,1880,1,w 83 st,west,prefix,83,st,suffix,83
1982,1880,1,w 84 st,west,prefix,84,st,suffix,84
1983,1880,1,w 85 st,west,prefix,85,st,suffix,85
1984,1880,1,w 86 st,west,prefix,86,st,suffix,86
1985,1880,1,w 87 st,west,prefix,87,st,suffix,87
1986,1880,1,w 88 st,west,prefix,88,st,suffix,88
1987,1880,1,w 89 st,west,prefix,89,st,suffix,89
1988,1880,1,w 9 st,west,prefix,9,st,suffix,9
1989,1880,1,w 90 st,west,prefix,90,st,suffix,90
1990,1880,1,w 91 st,west,prefix,91,st,suffix,91
1991,1880,1,w 92 st,west,prefix,92,st,suffix,92
1992,1880,1,w 93 st,west,prefix,93,st,suffix,93
1993,1880,1,w 94 st,west,prefix,94,st,suffix,94
1994,1880,1,w 95 st,west,prefix,95,st,suffix,95
1995,1880,1,w 96 st,west,prefix,96,st,suffix,96
1996,1880,1,w 97 st,west,prefix,97,st,suffix,97
1997,1880,1,w 98 st,west,prefix,98,st,suffix,98
1998,1880,1,w 99 st,west,prefix,99,st,suffix,99
1999,1880,1,w broadway,west,prefix,broadway,,,BRADWY
2000,1880,1,w houston st,west,prefix,houston,st,suffix,HASTAN
2001,1880,1,w washington pl,west,prefix,washington,pl,suffix,WASANGTAN
2002,1880,1,wadsworth av,,,wadsworth,av,suffix,WADSWART
2003,1880,1,walker st,,,walker,st,suffix,WALCAR
2004,1880,1,wall st,,,wall,st,suffix,WAL
2005,1880,1,warren st,,,warren,st,suffix,WARAN
2006,1880,1,washington mews,,,washington mews,,,WASANGTAN MAE
2007,1880,1,washington pl,,,washington,pl,suffix,WASANGTAN
2008,1880,1,washington sq,,,washington,sq,suffix,WASANGTAN
2009,1880,1,washington sq e,east,suffix,washington,sq,suffix,WASANGTAN
2010,1880,1,washington sq n,north,suffix,washington,sq,suffix,WASANGTAN
2011,1880,1,washington sq w,west,suffix,washington,sq,suffix,WASANGTAN
2012,1880,1,washington st,,,washington,st,suffix,WASANGTAN
2013,1880,1,water st,,,water,st,suffix,WATAR
2014,1880,1,watts st,,,watts,st,suffix,WAT
2015,1880,1,waverly pl,,,waverly,pl,suffix,WAVARLY
2016,1880,1,weehawken st,,,weehawken,st,suffix,WAHACAN
2017,1880,1,west st,,,west,st,suffix,WAST
2018,1880,1,white st,,,white,st,suffix,WAT
2019,1880,1,whitehall st,,,whitehall,st,suffix,WATAHAL
2020,1880,1,willett st,,,willett,st,suffix,WALAT
2021,1880,1,william st,,,william,st,suffix,WALAN
2022,1880,1,wooster st,,,wooster,st,suffix,WASTAR
2023,1880,1,worth st,,,worth,st,suffix,WART
2024,1880,1,york st,,,york,st,suffix,YARC
2025,1880,3,1 av,,,1,av,suffix,1
2026,1880,3,1 pl,,,1,pl,suffix,1
2027,1880,3,1 st,,,1,st,suffix,1
2028,1880,3,10 av,,,10,av,suffix,10
2029,1880,3,10 eyck st,,,10 eyck,st,suffix,10 EYC
2030,1880,3,10 st,,,10,st,suffix,10
2032,1880,3,11 av,,,11,av,suffix,11
2033,1880,3,11 st,,,11,st,suffix,11
2035,1880,3,12 st,,,12,st,suffix,12
2037,1880,3,13 st,,,13,st,suffix,13
2039,1880,3,14 st,,,14,st,suffix,14
2041,1880,3,15 st,,,15,st,suffix,15
2043,1880,3,16 st,,,16,st,suffix,16
2045,1880,3,17 st,,,17,st,suffix,17
2047,1880,3,18 st,,,18,st,suffix,18
2049,1880,3,19 st,,,19,st,suffix,19
2050,1880,3,2 av,,,2,av,suffix,2
2051,1880,3,2 pl,,,2,pl,suffix,2
2052,1880,3,2 st,,,2,st,suffix,2
2054,1880,3,20 st,,,20,st,suffix,20
2056,1880,3,21 st,,,21,st,suffix,21
2058,1880,3,22 st,,,22,st,suffix,22
2060,1880,3,23 st,,,23,st,suffix,23
2062,1880,3,24 st,,,24,st,suffix,24
2064,1880,3,25 st,,,25,st,suffix,25
2065,1880,3,26 st,,,26,st,suffix,26
2066,1880,3,27 st,,,27,st,suffix,27
2067,1880,3,28 st,,,28,st,suffix,28
2068,1880,3,29 st,,,29,st,suffix,29
2069,1880,3,3 av,,,3,av,suffix,3
2070,1880,3,3 pl,,,3,pl,suffix,3
2071,1880,3,3 st,,,3,st,suffix,3
2073,1880,3,30 st,,,30,st,suffix,30
2074,1880,3,31 st,,,31,st,suffix,31
2075,1880,3,32 st,,,32,st,suffix,32
2077,1880,3,34 st,,,34,st,suffix,34
2078,1880,3,35 st,,,35,st,suffix,35
2079,1880,3,36 st,,,36,st,suffix,36
2080,1880,3,37 st,,,37,st,suffix,37
2083,1880,3,39 st,,,39,st,suffix,39
2084,1880,3,4 av,,,4,av,suffix,4
2085,1880,3,4 pl,,,4,pl,suffix,4
2086,1880,3,4 st,,,4,st,suffix,4
2092,1880,3,45 st,,,45,st,suffix,45
2093,1880,3,46 st,,,46,st,suffix,46
2094,1880,3,47 st,,,47,st,suffix,47
2095,1880,3,48 st,,,48,st,suffix,48
2096,1880,3,49 st,,,49,st,suffix,49
2097,1880,3,5 av,,,5,av,suffix,5
2098,1880,3,5 st,,,5,st,suffix,5
2099,1880,3,50 st,,,50,st,suffix,50
2100,1880,3,51 st,,,51,st,suffix,51
2101,1880,3,52 st,,,52,st,suffix,52
2102,1880,3,53 st,,,53,st,suffix,53
2103,1880,3,54 st,,,54,st,suffix,54
2104,1880,3,55 st,,,55,st,suffix,55
2105,1880,3,56 st,,,56,st,suffix,56
2106,1880,3,57 st,,,57,st,suffix,57
2108,1880,3,59 st,,,59,st,suffix,59
2109,1880,3,6 av,,,6,av,suffix,6
2110,1880,3,6 st,,,6,st,suffix,6
2120,1880,3,7 av,,,7,av,suffix,7
2121,1880,3,7 st,,,7,st,suffix,7
2132,1880,3,8 av,,,8,av,suffix,8
2133,1880,3,8 st,,,8,st,suffix,8
2143,1880,3,9 av,,,9,av,suffix,9
2144,1880,3,9 st,,,9,st,suffix,9
2155,1880,3,aberdeen st,,,aberdeen,st,suffix,ABARDAN
2156,1880,3,adams st,,,adams,st,suffix,ADAN
2157,1880,3,adelphi st,,,adelphi,st,suffix,ADALF
2158,1880,3,agate st,,,agate,st,suffix,AGAT
2159,1880,3,ainslie st,,,ainslie,st,suffix,ANSLY
2160,1880,3,alabama av,,,alabama,av,suffix,ALABAN
2161,1880,3,albany av,,,albany,av,suffix,ALBANY
2164,1880,3,amity st,,,amity,st,suffix,ANATY
2165,1880,3,amos st,,,amos,st,suffix,AN
2167,1880,3,anthony st,,,anthony,st,suffix,ANTANY
2168,1880,3,apollo st,,,apollo,st,suffix,APAL
2169,1880,3,arlington pl,,,arlington,pl,suffix,ARLANGTAN
2170,1880,3,ash st,,,ash,st,suffix,
2171,1880,3,ashford st,,,ashford,st,suffix,ASFAD
2172,1880,3,atkins av,,,atkins,av,suffix,ATCAN
2173,1880,3,atlantic av,,,atlantic,av,suffix,ATLANTAC
2174,1880,3,auburn pl,,,auburn,pl,suffix,ABARN
2191,1880,3,bainbridge st,,,bainbridge,st,suffix,BANBRADG
2192,1880,3,baltic av,,,baltic,av,suffix,BALTAC
2193,1880,3,baltic st,,,baltic,st,suffix,BALTAC
2194,1880,3,baltic st ext,,,baltic st,ext,suffix,BALTAC ST
2195,1880,3,bancroft pl,,,bancroft,pl,suffix,BANCRAFT
2197,1880,3,banzett st,,,banzett,st,suffix,BANSAT
2198,1880,3,barbey st,,,barbey,st,suffix,BARBY
2199,1880,3,bartlett st,,,bartlett,st,suffix,BARTLAT
2225,1880,3,bay av,,,bay,av,suffix,BY
2228,1880,3,bay st,,,bay,st,suffix,BY
2229,1880,3,bayard st,,,bayard,st,suffix,BAYAD
2230,1880,3,beach pl,,,beach,pl,suffix,BAC
2231,1880,3,beadel st,,,beadel,st,suffix,BADAL
2233,1880,3,beaver st,,,beaver,st,suffix,BAVAR
2234,1880,3,bedford av,,,bedford,av,suffix,BADFAD
2235,1880,3,bedford pl,,,bedford,pl,suffix,BADFAD
2236,1880,3,bedford st,,,bedford,st,suffix,BADFAD
2238,1880,3,belvedere st,,,belvedere,st,suffix,BALVADAR
2239,1880,3,bennet av,,,bennet,av,suffix,BANAT
2240,1880,3,bennett st,,,bennett,st,suffix,BANAT
2243,1880,3,benton st,,,benton,st,suffix,BANTAN
2246,1880,3,bergen st,,,bergen,st,suffix,BARGAN
2247,1880,3,berriman st,,,berriman,st,suffix,BARANAN
2248,1880,3,berry st,,,berry,st,suffix,BARY
2251,1880,3,bleecker st,,,bleecker,st,suffix,BLACAR
2254,1880,3,boerum pl,,,boerum,pl,suffix,BARAN
2255,1880,3,boerum st,,,boerum,st,suffix,BARAN
2256,1880,3,bogart st,,,bogart,st,suffix,BAGAD
2257,1880,3,bolivar st,,,bolivar,st,suffix,BALAVAR
2258,1880,3,bond st,,,bond,st,suffix,BAD
2259,1880,3,bowne st,,,bowne,st,suffix,BAON
2260,1880,3,box st,,,box,st,suffix,BAX
2261,1880,3,bradford st,,,bradford,st,suffix,BRADFAD
2263,1880,3,braxton st,,,braxton,st,suffix,BRAXTAN
2264,1880,3,bremen st,,,bremen,st,suffix,BRANAN
2265,1880,3,brevoort pl,,,brevoort,pl,suffix,BRAFAD
2266,1880,3,bridge st,,,bridge,st,suffix,BRADG
2267,1880,3,bridgewater st,,,bridgewater,st,suffix,BRADGAEATAR
2268,1880,3,bridgewatr st,,,bridgewatr,st,suffix,BRADGAEATR
2270,1880,3,bristol st,,,bristol,st,suffix,BRASTAL
2271,1880,3,broadway,,,broadway,,,BRADWY
2273,1880,3,brooklyn av,,,brooklyn,av,suffix,BRACLYN
2275,1880,3,broome st,,,broome,st,suffix,BRAN
2276,1880,3,bryant st,,,bryant,st,suffix,BRYAD
2277,1880,3,buffalo av,,,buffalo,av,suffix,BAFAL
2278,1880,3,bullion st,,,bullion,st,suffix,BALAN
2279,1880,3,burr pl,,,burr,pl,suffix,BAR
2280,1880,3,bush st,,,bush,st,suffix,
2281,1880,3,bushwick av,,,bushwick,av,suffix,BASWAC
2282,1880,3,bushwick pl,,,bushwick,pl,suffix,BASWAC
2283,1880,3,butler st,,,butler,st,suffix,BATLAR
2285,1880,3,cadman plz w,west,suffix,cadman,plz,suffix,CADNAN
2286,1880,3,calhoun st,,,calhoun,st,suffix,CALAN
2287,1880,3,calver st,,,calver,st,suffix,CALVAR
2288,1880,3,calyer st,,,calyer,st,suffix,CALYAR
2289,1880,3,cambridge pl,,,cambridge,pl,suffix,CANBRADG
2292,1880,3,canton st,,,canton,st,suffix,CANTAN
2293,1880,3,carlton av,,,carlton,av,suffix,CARLTAN
2295,1880,3,carroll st,,,carroll,st,suffix,CARAL
2296,1880,3,carroll st brg,,,carroll st,brg,suffix,CARAL ST
2297,1880,3,catherine st,,,catherine,st,suffix,CATARAN
2302,1880,3,cedar st,,,cedar,st,suffix,CADAR
2304,1880,3,central av,,,central,av,suffix,CANTRAL
2305,1880,3,central pl,,,central,pl,suffix,CANTRAL
2307,1880,3,centre st,,,centre,st,suffix,CANTR
2308,1880,3,chapel st,,,chapel,st,suffix,CAPAL
2309,1880,3,charles pl,,,charles,pl,suffix,CARL
2310,1880,3,charles st,,,charles,st,suffix,CARL
2312,1880,3,chauncey st,,,chauncey,st,suffix,CANCY
2313,1880,3,cheever pl,,,cheever,pl,suffix,CAAFAR
2314,1880,3,cherry st,,,cherry,st,suffix,CARY
2316,1880,3,chester st,,,chester,st,suffix,CASTAR
2318,1880,3,chestnut st,,,chestnut,st,suffix,CASTNAT
2319,1880,3,christopher av,,,christopher,av,suffix,CRASTAFAR
2322,1880,3,church st,,,church,st,suffix,CARC
2323,1880,3,clark st,,,clark,st,suffix,CLARC
2326,1880,3,classon av,,,classon,av,suffix,CLASAN
2327,1880,3,clay st,,,clay,st,suffix,CLY
2328,1880,3,clermont av,,,clermont,av,suffix,CLARNAD
2329,1880,3,clinton av,,,clinton,av,suffix,CLANTAN
2330,1880,3,clinton pl,,,clinton,pl,suffix,CLANTAN
2331,1880,3,clinton st,,,clinton,st,suffix,CLANTAN
2332,1880,3,clinton wf,,,clinton wf,,,CLANTAN WF
2334,1880,3,clymer st,,,clymer,st,suffix,CLYNAR
2335,1880,3,coles st,,,coles,st,suffix,CAL
2336,1880,3,college pl,,,college,pl,suffix,CALAG
2338,1880,3,columbia hts,,,columbia,hts,suffix,CALANB
2339,1880,3,columbia pl,,,columbia,pl,suffix,CALANB
2340,1880,3,columbia st,,,columbia,st,suffix,CALANB
2341,1880,3,columbus pl,,,columbus,pl,suffix,CALANB
2342,1880,3,commerce st,,,commerce,st,suffix,CANARC
2343,1880,3,commercial st,,,commercial,st,suffix,CANARCAL
2344,1880,3,commercial wf,,,commercial wf,,,CANARCAL WF
2345,1880,3,concord st,,,concord,st,suffix,CANCAD
2346,1880,3,concover st,,,concover,st,suffix,CANCAVAR
2352,1880,3,congress st,,,congress,st,suffix,CANGR
2354,1880,3,conover st,,,conover,st,suffix,CANAVAR
2355,1880,3,conselyea st,,,conselyea,st,suffix,CANSALY
2356,1880,3,conway st,,,conway,st,suffix,CANWY
2357,1880,3,cook st,,,cook,st,suffix,CAC
2358,1880,3,cooper pl,,,cooper,pl,suffix,CAPAR
2359,1880,3,cooper st,,,cooper,st,suffix,CAPAR
2360,1880,3,cornelia st,,,cornelia,st,suffix,CARNAL
2364,1880,3,court st,,,court,st,suffix,CAD
2366,1880,3,covert st,,,covert,st,suffix,CAVAD
2368,1880,3,cranberry st,,,cranberry,st,suffix,CRANBARY
2369,1880,3,crescent st,,,crescent,st,suffix,CRASCAD
2375,1880,3,crown st,,,crown,st,suffix,CRAON
2376,1880,3,cumberland st,,,cumberland,st,suffix,CANBARLAD
2377,1880,3,cypress av,,,cypress,av,suffix,CYPR
2382,1880,3,dean st,,,dean,st,suffix,DAN
2383,1880,3,debevoise pl,,,debevoise,pl,suffix,DABAFAS
2384,1880,3,debevoise st,,,debevoise,st,suffix,DABAFAS
2386,1880,3,decatur st,,,decatur,st,suffix,DACATAR
2387,1880,3,degraw st,,,degraw,st,suffix,DAGR
2388,1880,3,dekalb av,,,dekalb,av,suffix,DACALB
2389,1880,3,delmonico pl,,,delmonico,pl,suffix,DALNANAC
2390,1880,3,delovan st,,,delovan,st,suffix,DALAVAN
2391,1880,3,dennett pl,,,dennett,pl,suffix,DANAT
2395,1880,3,devoe st,,,devoe,st,suffix,DAF
2396,1880,3,diamond st,,,diamond,st,suffix,DANAD
2397,1880,3,dickinson st,,,dickinson,st,suffix,DACANSAN
2398,1880,3,dikeman st,,,dikeman,st,suffix,DACANAN
2400,1880,3,ditmars st,,,ditmars,st,suffix,DATNAR
2401,1880,3,division av,,,division,av,suffix,DAVASAN
2402,1880,3,division pl,,,division,pl,suffix,DAVASAN
2403,1880,3,division st,,,division,st,suffix,DAVASAN
2405,1880,3,dobbin st,,,dobbin,st,suffix,DABAN
2406,1880,3,dock st,,,dock,st,suffix,DAC
2407,1880,3,dodsworth st,,,dodsworth,st,suffix,DADSWART
2409,1880,3,doughty st,,,doughty,st,suffix,DAGTY
2410,1880,3,douglas st,,,douglas,st,suffix,DAGL
2411,1880,3,douglass st,,,douglass,st,suffix,DAGL
2412,1880,3,downing st,,,downing,st,suffix,DAONANG
2415,1880,3,driggs av,,,driggs,av,suffix,DRAG
2417,1880,3,duffield st,,,duffield,st,suffix,DAFALD
2418,1880,3,dunham pl,,,dunham,pl,suffix,DANAN
2419,1880,3,dupont st,,,dupont,st,suffix,DAPAD
2421,1880,3,duryea st,,,duryea,st,suffix,DARY
2422,1880,3,dwight st,,,dwight,st,suffix,DWAGT
2454,1880,3,eagle st,,,eagle,st,suffix,EAGL
2455,1880,3,east pkwy,,,east,pkwy,suffix,EAST
2456,1880,3,eastern pkwy,,,eastern,pkwy,suffix,EASTARN
2457,1880,3,eckford st,,,eckford,st,suffix,ECFAD
2458,1880,3,elder av,,,elder,av,suffix,ELDAR
2460,1880,3,eldert ln,,,eldert,ln,suffix,ELDAD
2461,1880,3,eldert st,,,eldert,st,suffix,ELDAD
2462,1880,3,elderts ln,,,elderts,ln,suffix,ELDART
2465,1880,3,elizabeth st,,,elizabeth,st,suffix,ELASABAT
2466,1880,3,ellery st,,,ellery,st,suffix,ELARY
2468,1880,3,elm pl,,,elm,pl,suffix,ELN
2469,1880,3,elm st,,,elm,st,suffix,ELN
2471,1880,3,elton st,,,elton,st,suffix,ELTAN
2472,1880,3,emerson pl,,,emerson,pl,suffix,ENARSAN
2475,1880,3,emmett st,,,emmett,st,suffix,ENAT
2478,1880,3,engert av,,,engert,av,suffix,ENGAD
2480,1880,3,essex st,,,essex,st,suffix,ESAX
2481,1880,3,euclid av,,,euclid,av,suffix,EACLAD
2483,1880,3,evergreen av,,,evergreen,av,suffix,EVARGRAN
2486,1880,3,ewen st,,,ewen,st,suffix,EAN
2488,1880,3,fairfax st,,,fairfax,st,suffix,FARFAX
2489,1880,3,fanchon pl,,,fanchon,pl,suffix,FANCAN
2490,1880,3,fellow pl,,,fellow,pl,suffix,FALAO
2492,1880,3,ferris st,,,ferris,st,suffix,FAR
2493,1880,3,ferry pl,,,ferry,pl,suffix,FARY
2494,1880,3,fillmore pl,,,fillmore,pl,suffix,FALNAR
2495,1880,3,fiske pl,,,fiske,pl,suffix,FASC
2496,1880,3,flatbush av,,,flatbush,av,suffix,FLATB
2500,1880,3,fleet pl,,,fleet,pl,suffix,FLAT
2501,1880,3,fleet st,,,fleet,st,suffix,FLAT
2502,1880,3,flint st,,,flint,st,suffix,FLAD
2504,1880,3,floyd st,,,floyd,st,suffix,FLAYD
2505,1880,3,flushing av,,,flushing,av,suffix,FLASANG
2510,1880,3,forrest st,,,forrest,st,suffix,FARAST
2511,1880,3,fort greene pl,,,fort greene,pl,suffix,FAD GRAN
2514,1880,3,fort st,,,fort,st,suffix,FAD
2516,1880,3,fountain av,,,fountain,av,suffix,FANTAN
2517,1880,3,franklin av,,,franklin,av,suffix,FRANCLAN
2519,1880,3,franklin st,,,franklin,st,suffix,FRANCLAN
2520,1880,3,freeman st,,,freeman,st,suffix,FRANAN
2522,1880,3,front st,,,front,st,suffix,FRAD
2523,1880,3,frost st,,,frost,st,suffix,FRAST
2525,1880,3,fulton av,,,fulton,av,suffix,FALTAN
2526,1880,3,fulton st,,,fulton,st,suffix,FALTAN
2527,1880,3,furman av,,,furman,av,suffix,FARNAN
2528,1880,3,furman st,,,furman,st,suffix,FARNAN
2529,1880,3,gallatin pl,,,gallatin,pl,suffix,GALATAN
2530,1880,3,garden pl,,,garden,pl,suffix,GARDAN
2531,1880,3,garden st,,,garden,st,suffix,GARDAN
2532,1880,3,gardener av,,,gardener,av,suffix,GARDANAR
2533,1880,3,gardner av,,,gardner,av,suffix,GARDNAR
2534,1880,3,garfield pl,,,garfield,pl,suffix,GARFALD
2535,1880,3,garnet st,,,garnet,st,suffix,GARNAT
2536,1880,3,garrison st,,,garrison,st,suffix,GARASAN
2537,1880,3,gates av,,,gates,av,suffix,GAT
2540,1880,3,george st,,,george,st,suffix,GARG
2541,1880,3,georgia av,,,georgia,av,suffix,GARG
2542,1880,3,gerry st,,,gerry,st,suffix,GARY
2543,1880,3,glen st,,,glen,st,suffix,GLAN
2544,1880,3,gold st,,,gold,st,suffix,GALD
2546,1880,3,grace ct,,,grace,ct,suffix,GRAC
2548,1880,3,graham av,,,graham,av,suffix,GRAHAN
2549,1880,3,graham st,,,graham,st,suffix,GRAHAN
2551,1880,3,grand av,,,grand,av,suffix,GRAD
2552,1880,3,grand st,,,grand,st,suffix,GRAD
2553,1880,3,granite st,,,granite,st,suffix,GRANAT
2554,1880,3,grant av,,,grant,av,suffix,GRAD
2556,1880,3,grattan st,,,grattan,st,suffix,GRATAN
2562,1880,3,green ln,,,green,ln,suffix,GRAN
2563,1880,3,green st,,,green,st,suffix,GRAN
2564,1880,3,greene av,,,greene,av,suffix,GRAN
2565,1880,3,greene st,,,greene,st,suffix,GRAN
2566,1880,3,greenpoint av,,,greenpoint,av,suffix,GRANPAD
2568,1880,3,grinnel st,,,grinnel,st,suffix,GRANAL
2569,1880,3,grove pl,,,grove,pl,suffix,GRAV
2570,1880,3,grove st,,,grove,st,suffix,GRAV
2571,1880,3,guernsey st,,,guernsey,st,suffix,GARNSY
2573,1880,3,gunther pl,,,gunther,pl,suffix,GANTAR
2574,1880,3,gwinnett st,,,gwinnett,st,suffix,GWANAT
2576,1880,3,hall st,,,hall,st,suffix,HAL
2577,1880,3,halleck st,,,halleck,st,suffix,HALAC
2578,1880,3,halsey st,,,halsey,st,suffix,HALSY
2579,1880,3,hamburg av,,,hamburg,av,suffix,HANBARG
2580,1880,3,hamburg st,,,hamburg,st,suffix,HANBARG
2581,1880,3,hamilton av,,,hamilton,av,suffix,HANALTAN
2582,1880,3,hancock st,,,hancock,st,suffix,HANCAC
2583,1880,3,hanover pl,,,hanover,pl,suffix,HANAVAR
2584,1880,3,hanson pl,,,hanson,pl,suffix,HANSAN
2585,1880,3,harman st,,,harman,st,suffix,HARNAN
2588,1880,3,harrison av,,,harrison,av,suffix,HARASAN
2589,1880,3,harrison pl,,,harrison,pl,suffix,HARASAN
2590,1880,3,harrison st,,,harrison,st,suffix,HARASAN
2591,1880,3,hart st,,,hart,st,suffix,HAD
2593,1880,3,hausman st,,,hausman,st,suffix,HASNAN
2594,1880,3,hausmann st,,,hausmann,st,suffix,HASNAN
2595,1880,3,havemeyer st,,,havemeyer,st,suffix,HAVANAYAR
2598,1880,3,hemlock st,,,hemlock,st,suffix,HANLAC
2599,1880,3,hendrix st,,,hendrix,st,suffix,HANDRAX
2602,1880,3,henry st,,,henry,st,suffix,HANRY
2603,1880,3,herbert st,,,herbert,st,suffix,HARBAD
2604,1880,3,herkimer pl,,,herkimer,pl,suffix,HARCANAR
2605,1880,3,herkimer st,,,herkimer,st,suffix,HARCANAR
2606,1880,3,hewes st,,,hewes,st,suffix,HAE
2607,1880,3,heyward st,,,heyward,st,suffix,HAYWAD
2608,1880,3,hicks st,,,hicks,st,suffix,HAC
2609,1880,3,high st,,,high,st,suffix,HAG
2611,1880,3,highland blvd,,,highland,blvd,suffix,HAGLAD
2613,1880,3,hill st,,,hill,st,suffix,HAL
2614,1880,3,himrod st,,,himrod,st,suffix,HANRAD
2617,1880,3,hooper st,,,hooper,st,suffix,HAPAR
2618,1880,3,hope st,,,hope,st,suffix,HAP
2619,1880,3,hopkins st,,,hopkins,st,suffix,HAPCAN
2620,1880,3,hopkinson av,,,hopkinson,av,suffix,HAPCANSAN
2621,1880,3,hopkinson st,,,hopkinson,st,suffix,HAPCANSAN
2622,1880,3,howard av,,,howard,av,suffix,HAOAD
2624,1880,3,hoyt st,,,hoyt,st,suffix,HAYT
2627,1880,3,hudson av,,,hudson,av,suffix,HADSAN
